Year;Specimen;PathogenName;AntibioticName;Iso3;CountryTerritoryArea;WHORegionName;InterpretableAST;Resistant;ResistancePercentage
2022;Bloodstream;Escherichia coli;Imipenem;JOR;Jordan;Eastern Mediterranean Region;408;35;8.578431373
2022;Bloodstream;Escherichia coli;Levofloxacin;JOR;Jordan;Eastern Mediterranean Region;96;48;50.0
2022;Bloodstream;Escherichia coli;Meropenem;JOR;Jordan;Eastern Mediterranean Region;289;29;10.034602076
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;JOR;Jordan;Eastern Mediterranean Region;318;182;57.232704403
2022;Bloodstream;Escherichia coli;Ampicillin;JPN;Japan;Western Pacific Region;88913;35301;39.7028556
2022;Bloodstream;Escherichia coli;Cefepime;JPN;Japan;Western Pacific Region;87863;10459;11.903759262
2022;Bloodstream;Escherichia coli;Cefotaxime;JPN;Japan;Western Pacific Region;65804;12971;19.711567686
2022;Bloodstream;Escherichia coli;Ceftazidime;JPN;Japan;Western Pacific Region;91530;8073;8.820058997
2022;Bloodstream;Escherichia coli;Ceftriaxone;JPN;Japan;Western Pacific Region;66391;13538;20.3913181
2022;Bloodstream;Escherichia coli;Ciprofloxacin;JPN;Japan;Western Pacific Region;56444;16921;29.978385657
2022;Bloodstream;Escherichia coli;Imipenem;JPN;Japan;Western Pacific Region;82147;33;0.040171887
2022;Bloodstream;Escherichia coli;Levofloxacin;JPN;Japan;Western Pacific Region;90990;26008;28.583360809
2022;Bloodstream;Escherichia coli;Meropenem;JPN;Japan;Western Pacific Region;93523;34;0.036354693
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;JPN;Japan;Western Pacific Region;66391;13538;20.3913181
2022;Bloodstream;Escherichia coli;Ampicillin;KEN;Kenya;African Region;17;16;94.117647059
2022;Bloodstream;Escherichia coli;Cefepime;KEN;Kenya;African Region;17;10;58.823529412
2022;Bloodstream;Escherichia coli;Ceftriaxone;KEN;Kenya;African Region;22;14;63.636363636
2022;Bloodstream;Escherichia coli;Ciprofloxacin;KEN;Kenya;African Region;25;12;48.0
2022;Bloodstream;Escherichia coli;Meropenem;KEN;Kenya;African Region;22;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KEN;Kenya;African Region;22;14;63.636363636
2022;Bloodstream;Escherichia coli;Cefepime;KHM;Cambodia;Western Pacific Region;43;15;34.88372093
2022;Bloodstream;Escherichia coli;Ceftazidime;KHM;Cambodia;Western Pacific Region;310;123;39.677419355
2022;Bloodstream;Escherichia coli;Ceftriaxone;KHM;Cambodia;Western Pacific Region;302;222;73.509933775
2022;Bloodstream;Escherichia coli;Ciprofloxacin;KHM;Cambodia;Western Pacific Region;582;485;83.333333333
2022;Bloodstream;Escherichia coli;Co-trimoxazole;KHM;Cambodia;Western Pacific Region;399;203;50.877192982
2022;Bloodstream;Escherichia coli;Colistin;KHM;Cambodia;Western Pacific Region;125;17;13.6
2022;Bloodstream;Escherichia coli;Ertapenem;KHM;Cambodia;Western Pacific Region;178;128;71.91011236
2022;Bloodstream;Escherichia coli;Imipenem;KHM;Cambodia;Western Pacific Region;355;34;9.577464789
2022;Bloodstream;Escherichia coli;Meropenem;KHM;Cambodia;Western Pacific Region;374;295;78.877005348
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KHM;Cambodia;Western Pacific Region;302;222;73.509933775
2022;Bloodstream;Escherichia coli;Cefepime;KOR;Republic of Korea;Western Pacific Region;2281;503;22.051731697
2022;Bloodstream;Escherichia coli;Cefotaxime;KOR;Republic of Korea;Western Pacific Region;2281;886;38.842612889
2022;Bloodstream;Escherichia coli;Ceftazidime;KOR;Republic of Korea;Western Pacific Region;2281;220;9.644892591
2022;Bloodstream;Escherichia coli;Ciprofloxacin;KOR;Republic of Korea;Western Pacific Region;2281;942;41.297676458
2022;Bloodstream;Escherichia coli;Co-trimoxazole;KOR;Republic of Korea;Western Pacific Region;2281;738;32.354230601
2022;Bloodstream;Escherichia coli;Colistin;KOR;Republic of Korea;Western Pacific Region;2281;2;0.087680842
2022;Bloodstream;Escherichia coli;Ertapenem;KOR;Republic of Korea;Western Pacific Region;2281;7;0.306882946
2022;Bloodstream;Escherichia coli;Imipenem;KOR;Republic of Korea;Western Pacific Region;2281;3;0.131521263
2022;Bloodstream;Escherichia coli;Meropenem;KOR;Republic of Korea;Western Pacific Region;2281;3;0.131521263
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KOR;Republic of Korea;Western Pacific Region;2281;886;38.842612889
2022;Bloodstream;Escherichia coli;Cefepime;KWT;Kuwait;Eastern Mediterranean Region;205;92;44.87804878
2022;Bloodstream;Escherichia coli;Cefotaxime;KWT;Kuwait;Eastern Mediterranean Region;356;162;45.505617978
2022;Bloodstream;Escherichia coli;Ceftazidime;KWT;Kuwait;Eastern Mediterranean Region;361;130;36.011080332
2022;Bloodstream;Escherichia coli;Ceftriaxone;KWT;Kuwait;Eastern Mediterranean Region;279;119;42.652329749
2022;Bloodstream;Escherichia coli;Ciprofloxacin;KWT;Kuwait;Eastern Mediterranean Region;443;210;47.404063205
2022;Bloodstream;Escherichia coli;Co-trimoxazole;KWT;Kuwait;Eastern Mediterranean Region;368;192;52.173913043
2022;Bloodstream;Escherichia coli;Colistin;KWT;Kuwait;Eastern Mediterranean Region;118;1;0.847457627
2022;Bloodstream;Escherichia coli;Ertapenem;KWT;Kuwait;Eastern Mediterranean Region;81;1;1.234567901
2022;Bloodstream;Escherichia coli;Imipenem;KWT;Kuwait;Eastern Mediterranean Region;391;12;3.069053708
2022;Bloodstream;Escherichia coli;Levofloxacin;KWT;Kuwait;Eastern Mediterranean Region;123;56;45.528455285
2022;Bloodstream;Escherichia coli;Meropenem;KWT;Kuwait;Eastern Mediterranean Region;462;11;2.380952381
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;KWT;Kuwait;Eastern Mediterranean Region;356;162;45.505617978
2022;Bloodstream;Escherichia coli;Cefepime;LAO;Lao People's Democratic Republic;Western Pacific Region;81;28;34.567901235
2022;Bloodstream;Escherichia coli;Ceftazidime;LAO;Lao People's Democratic Republic;Western Pacific Region;206;97;47.087378641
2022;Bloodstream;Escherichia coli;Ceftriaxone;LAO;Lao People's Democratic Republic;Western Pacific Region;211;111;52.606635071
2022;Bloodstream;Escherichia coli;Ciprofloxacin;LAO;Lao People's Democratic Republic;Western Pacific Region;211;64;30.331753555
2022;Bloodstream;Escherichia coli;Co-trimoxazole;LAO;Lao People's Democratic Republic;Western Pacific Region;212;141;66.509433962
2022;Bloodstream;Escherichia coli;Ertapenem;LAO;Lao People's Democratic Republic;Western Pacific Region;111;0;0.0
2022;Bloodstream;Escherichia coli;Imipenem;LAO;Lao People's Democratic Republic;Western Pacific Region;81;0;0.0
2022;Bloodstream;Escherichia coli;Meropenem;LAO;Lao People's Democratic Republic;Western Pacific Region;209;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LAO;Lao People's Democratic Republic;Western Pacific Region;211;111;52.606635071
2022;Bloodstream;Escherichia coli;Cefepime;LBN;Lebanon;Eastern Mediterranean Region;629;176;27.980922099
2022;Bloodstream;Escherichia coli;Cefotaxime;LBN;Lebanon;Eastern Mediterranean Region;583;207;35.506003431
2022;Bloodstream;Escherichia coli;Ceftazidime;LBN;Lebanon;Eastern Mediterranean Region;684;248;36.257309942
2022;Bloodstream;Escherichia coli;Ceftriaxone;LBN;Lebanon;Eastern Mediterranean Region;618;230;37.216828479
2022;Bloodstream;Escherichia coli;Ciprofloxacin;LBN;Lebanon;Eastern Mediterranean Region;822;326;39.659367397
2022;Bloodstream;Escherichia coli;Co-trimoxazole;LBN;Lebanon;Eastern Mediterranean Region;725;293;40.413793103
2022;Bloodstream;Escherichia coli;Colistin;LBN;Lebanon;Eastern Mediterranean Region;630;68;10.793650794
2022;Bloodstream;Escherichia coli;Ertapenem;LBN;Lebanon;Eastern Mediterranean Region;274;25;9.124087591
2022;Bloodstream;Escherichia coli;Imipenem;LBN;Lebanon;Eastern Mediterranean Region;868;73;8.410138249
2022;Bloodstream;Escherichia coli;Levofloxacin;LBN;Lebanon;Eastern Mediterranean Region;829;320;38.600723764
2022;Bloodstream;Escherichia coli;Meropenem;LBN;Lebanon;Eastern Mediterranean Region;52;5;9.615384615
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LBN;Lebanon;Eastern Mediterranean Region;618;230;37.216828479
2022;Bloodstream;Escherichia coli;Cefotaxime;LKA;Sri Lanka;South-East Asia Region;468;275;58.760683761
2022;Bloodstream;Escherichia coli;Ceftriaxone;LKA;Sri Lanka;South-East Asia Region;383;199;51.958224543
2022;Bloodstream;Escherichia coli;Ciprofloxacin;LKA;Sri Lanka;South-East Asia Region;886;517;58.35214447
2022;Bloodstream;Escherichia coli;Imipenem;LKA;Sri Lanka;South-East Asia Region;394;103;26.14213198
2022;Bloodstream;Escherichia coli;Meropenem;LKA;Sri Lanka;South-East Asia Region;443;84;18.961625282
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LKA;Sri Lanka;South-East Asia Region;468;275;58.760683761
2022;Bloodstream;Escherichia coli;Cefotaxime;LTU;Lithuania;European Region;881;150;17.026106697
2022;Bloodstream;Escherichia coli;Ceftazidime;LTU;Lithuania;European Region;1264;167;13.212025316
2022;Bloodstream;Escherichia coli;Ceftriaxone;LTU;Lithuania;European Region;514;62;12.062256809
2022;Bloodstream;Escherichia coli;Ciprofloxacin;LTU;Lithuania;European Region;1293;246;19.025522042
2022;Bloodstream;Escherichia coli;Imipenem;LTU;Lithuania;European Region;1058;2;0.189035917
2022;Bloodstream;Escherichia coli;Meropenem;LTU;Lithuania;European Region;1284;1;0.07788162
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LTU;Lithuania;European Region;881;150;17.026106697
2022;Bloodstream;Escherichia coli;Cefepime;LUX;Luxembourg;European Region;469;37;7.8891258
2022;Bloodstream;Escherichia coli;Cefotaxime;LUX;Luxembourg;European Region;329;34;10.334346505
2022;Bloodstream;Escherichia coli;Ceftazidime;LUX;Luxembourg;European Region;469;40;8.528784648
2022;Bloodstream;Escherichia coli;Ceftriaxone;LUX;Luxembourg;European Region;138;15;10.869565217
2022;Bloodstream;Escherichia coli;Ciprofloxacin;LUX;Luxembourg;European Region;469;79;16.84434968
2022;Bloodstream;Escherichia coli;Ertapenem;LUX;Luxembourg;European Region;173;0;0.0
2022;Bloodstream;Escherichia coli;Imipenem;LUX;Luxembourg;European Region;135;0;0.0
2022;Bloodstream;Escherichia coli;Meropenem;LUX;Luxembourg;European Region;469;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LUX;Luxembourg;European Region;138;15;10.869565217
2022;Bloodstream;Escherichia coli;Cefotaxime;LVA;Latvia;European Region;302;48;15.894039735
2022;Bloodstream;Escherichia coli;Ceftazidime;LVA;Latvia;European Region;303;49;16.171617162
2022;Bloodstream;Escherichia coli;Ciprofloxacin;LVA;Latvia;European Region;303;76;25.082508251
2022;Bloodstream;Escherichia coli;Co-trimoxazole;LVA;Latvia;European Region;302;100;33.112582781
2022;Bloodstream;Escherichia coli;Ertapenem;LVA;Latvia;European Region;303;6;1.98019802
2022;Bloodstream;Escherichia coli;Imipenem;LVA;Latvia;European Region;303;1;0.330033003
2022;Bloodstream;Escherichia coli;Meropenem;LVA;Latvia;European Region;303;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;LVA;Latvia;European Region;303;49;16.171617162
2022;Bloodstream;Escherichia coli;Cefepime;MAR;Morocco;Eastern Mediterranean Region;70;30;42.857142857
2022;Bloodstream;Escherichia coli;Cefotaxime;MAR;Morocco;Eastern Mediterranean Region;89;41;46.06741573
2022;Bloodstream;Escherichia coli;Ceftazidime;MAR;Morocco;Eastern Mediterranean Region;151;56;37.086092715
2022;Bloodstream;Escherichia coli;Ceftriaxone;MAR;Morocco;Eastern Mediterranean Region;145;53;36.551724138
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MAR;Morocco;Eastern Mediterranean Region;158;73;46.202531646
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MAR;Morocco;Eastern Mediterranean Region;135;55;40.740740741
2022;Bloodstream;Escherichia coli;Ertapenem;MAR;Morocco;Eastern Mediterranean Region;157;16;10.191082803
2022;Bloodstream;Escherichia coli;Imipenem;MAR;Morocco;Eastern Mediterranean Region;149;2;1.342281879
2022;Bloodstream;Escherichia coli;Levofloxacin;MAR;Morocco;Eastern Mediterranean Region;84;40;47.619047619
2022;Bloodstream;Escherichia coli;Meropenem;MAR;Morocco;Eastern Mediterranean Region;23;2;8.695652174
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MAR;Morocco;Eastern Mediterranean Region;89;41;46.06741573
2022;Bloodstream;Escherichia coli;Cefotaxime;MDA;Republic of Moldova;European Region;32;23;71.875
2022;Bloodstream;Escherichia coli;Ceftazidime;MDA;Republic of Moldova;European Region;36;12;33.333333333
2022;Bloodstream;Escherichia coli;Ceftriaxone;MDA;Republic of Moldova;European Region;31;20;64.516129032
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MDA;Republic of Moldova;European Region;37;20;54.054054054
2022;Bloodstream;Escherichia coli;Ertapenem;MDA;Republic of Moldova;European Region;33;0;0.0
2022;Bloodstream;Escherichia coli;Imipenem;MDA;Republic of Moldova;European Region;34;0;0.0
2022;Bloodstream;Escherichia coli;Levofloxacin;MDA;Republic of Moldova;European Region;29;17;58.620689655
2022;Bloodstream;Escherichia coli;Meropenem;MDA;Republic of Moldova;European Region;35;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MDA;Republic of Moldova;European Region;32;23;71.875
2022;Bloodstream;Escherichia coli;Cefotaxime;MKD;North Macedonia;European Region;10;6;60.0
2022;Bloodstream;Escherichia coli;Ceftazidime;MKD;North Macedonia;European Region;56;27;48.214285714
2022;Bloodstream;Escherichia coli;Ceftriaxone;MKD;North Macedonia;European Region;59;33;55.93220339
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MKD;North Macedonia;European Region;63;41;65.079365079
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MKD;North Macedonia;European Region;41;25;60.975609756
2022;Bloodstream;Escherichia coli;Ertapenem;MKD;North Macedonia;European Region;49;2;4.081632653
2022;Bloodstream;Escherichia coli;Imipenem;MKD;North Macedonia;European Region;64;1;1.5625
2022;Bloodstream;Escherichia coli;Levofloxacin;MKD;North Macedonia;European Region;16;8;50.0
2022;Bloodstream;Escherichia coli;Meropenem;MKD;North Macedonia;European Region;62;1;1.612903226
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MKD;North Macedonia;European Region;10;6;60.0
2022;Bloodstream;Escherichia coli;Cefepime;MLI;Mali;African Region;69;42;60.869565217
2022;Bloodstream;Escherichia coli;Cefotaxime;MLI;Mali;African Region;68;41;60.294117647
2022;Bloodstream;Escherichia coli;Ceftriaxone;MLI;Mali;African Region;69;42;60.869565217
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MLI;Mali;African Region;69;37;53.623188406
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MLI;Mali;African Region;69;66;95.652173913
2022;Bloodstream;Escherichia coli;Ertapenem;MLI;Mali;African Region;69;9;13.043478261
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MLI;Mali;African Region;69;42;60.869565217
2022;Bloodstream;Escherichia coli;Cefepime;MLT;Malta;European Region;382;26;6.806282723
2022;Bloodstream;Escherichia coli;Cefotaxime;MLT;Malta;European Region;382;51;13.35078534
2022;Bloodstream;Escherichia coli;Ceftazidime;MLT;Malta;European Region;382;36;9.42408377
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MLT;Malta;European Region;382;108;28.272251309
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MLT;Malta;European Region;382;118;30.890052356
2022;Bloodstream;Escherichia coli;Colistin;MLT;Malta;European Region;59;1;1.694915254
2022;Bloodstream;Escherichia coli;Ertapenem;MLT;Malta;European Region;382;3;0.785340314
2022;Bloodstream;Escherichia coli;Imipenem;MLT;Malta;European Region;382;1;0.261780105
2022;Bloodstream;Escherichia coli;Meropenem;MLT;Malta;European Region;382;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MLT;Malta;European Region;382;51;13.35078534
2022;Bloodstream;Escherichia coli;Cefepime;MMR;Myanmar;South-East Asia Region;16;12;75.0
2022;Bloodstream;Escherichia coli;Cefotaxime;MMR;Myanmar;South-East Asia Region;10;9;90.0
2022;Bloodstream;Escherichia coli;Ceftazidime;MMR;Myanmar;South-East Asia Region;11;7;63.636363636
2022;Bloodstream;Escherichia coli;Ceftriaxone;MMR;Myanmar;South-East Asia Region;11;10;90.909090909
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MMR;Myanmar;South-East Asia Region;10;9;90.0
2022;Bloodstream;Escherichia coli;Imipenem;MMR;Myanmar;South-East Asia Region;15;1;6.666666667
2022;Bloodstream;Escherichia coli;Levofloxacin;MMR;Myanmar;South-East Asia Region;16;13;81.25
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MMR;Myanmar;South-East Asia Region;11;10;90.909090909
2022;Bloodstream;Escherichia coli;Ceftazidime;MOZ;Mozambique;African Region;14;8;57.142857143
2022;Bloodstream;Escherichia coli;Ceftriaxone;MOZ;Mozambique;African Region;14;9;64.285714286
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MOZ;Mozambique;African Region;14;9;64.285714286
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MOZ;Mozambique;African Region;14;12;85.714285714
2022;Bloodstream;Escherichia coli;Imipenem;MOZ;Mozambique;African Region;14;0;0.0
2022;Bloodstream;Escherichia coli;Meropenem;MOZ;Mozambique;African Region;14;0;0.0
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MOZ;Mozambique;African Region;14;9;64.285714286
2022;Bloodstream;Escherichia coli;Cefotaxime;MUS;Mauritius;African Region;326;197;60.429447853
2022;Bloodstream;Escherichia coli;Ceftazidime;MUS;Mauritius;African Region;326;168;51.533742331
2022;Bloodstream;Escherichia coli;Ceftriaxone;MUS;Mauritius;African Region;325;196;60.307692308
2022;Bloodstream;Escherichia coli;Ciprofloxacin;MUS;Mauritius;African Region;326;179;54.90797546
2022;Bloodstream;Escherichia coli;Co-trimoxazole;MUS;Mauritius;African Region;326;164;50.306748466
2022;Bloodstream;Escherichia coli;Colistin;MUS;Mauritius;African Region;325;2;0.615384615
2022;Bloodstream;Escherichia coli;Imipenem;MUS;Mauritius;African Region;325;14;4.307692308
2022;Bloodstream;Escherichia coli;Meropenem;MUS;Mauritius;African Region;325;15;4.615384615
2022;Bloodstream;Escherichia coli;Third generation cephalosporins resistance;MUS;Mauritius;African Region;326;197;60.429447853
2022;Bloodstream;Escherichia coli;Cefepime;NAM;Namibia;African Region;55;10;18.181818182
2022;Bloodstream;Escherichia coli;Cefotaxime;NAM;Namibia;African Region;53;8;15.094339623
